task,status
002442,QueryStatus.SUCCESSED
300026,QueryStatus.SUCCESSED
600179,QueryStatus.SUCCESSED
600966,QueryStatus.SUCCESSED
837006,QueryStatus.EMPTY
001301,QueryStatus.SUCCESSED
301155,QueryStatus.EMPTY
002345,QueryStatus.SUCCESSED
600903,QueryStatus.SUCCESSED
002978,QueryStatus.SUCCESSED
300965,QueryStatus.SUCCESSED
300247,QueryStatus.SUCCESSED
002569,QueryStatus.SUCCESSED
688787,QueryStatus.SUCCESSED
688062,QueryStatus.SUCCESSED
600732,QueryStatus.SUCCESSED
601225,QueryStatus.SUCCESSED
603969,QueryStatus.SUCCESSED
300841,QueryStatus.SUCCESSED
002252,QueryStatus.SUCCESSED
600744,QueryStatus.SUCCESSED
301048,QueryStatus.EMPTY
600479,QueryStatus.SUCCESSED
688231,QueryStatus.SUCCESSED
002469,QueryStatus.SUCCESSED
688295,QueryStatus.SUCCESSED
601890,QueryStatus.SUCCESSED
002595,QueryStatus.SUCCESSED
601137,QueryStatus.SUCCESSED
601000,QueryStatus.SUCCESSED
605001,QueryStatus.SUCCESSED
002873,QueryStatus.SUCCESSED
600816,QueryStatus.SUCCESSED
600192,QueryStatus.SUCCESSED
300525,QueryStatus.SUCCESSED
300748,QueryStatus.SUCCESSED
873527,QueryStatus.EMPTY
300246,QueryStatus.SUCCESSED
300940,QueryStatus.SUCCESSED
603700,QueryStatus.SUCCESSED
300416,QueryStatus.SUCCESSED
300547,QueryStatus.SUCCESSED
002840,QueryStatus.SUCCESSED
002517,QueryStatus.SUCCESSED
301391,QueryStatus.EMPTY
603836,QueryStatus.SUCCESSED
688520,QueryStatus.SUCCESSED
831152,QueryStatus.EMPTY
832469,QueryStatus.EMPTY
605305,QueryStatus.SUCCESSED
603538,QueryStatus.SUCCESSED
871396,QueryStatus.EMPTY
600052,QueryStatus.SUCCESSED
300396,QueryStatus.SUCCESSED
301238,QueryStatus.EMPTY
600346,QueryStatus.SUCCESSED
603786,QueryStatus.SUCCESSED
603508,QueryStatus.SUCCESSED
300164,QueryStatus.SUCCESSED
000400,QueryStatus.SUCCESSED
301286,QueryStatus.EMPTY
688112,QueryStatus.SUCCESSED
002901,QueryStatus.SUCCESSED
300025,QueryStatus.SUCCESSED
300114,QueryStatus.SUCCESSED
600557,QueryStatus.SUCCESSED
600584,QueryStatus.SUCCESSED
603032,QueryStatus.SUCCESSED
002150,QueryStatus.SUCCESSED
300406,QueryStatus.SUCCESSED
603162,QueryStatus.SUCCESSED
301121,QueryStatus.EMPTY
300873,QueryStatus.SUCCESSED
002709,QueryStatus.SUCCESSED
301160,QueryStatus.EMPTY
300224,QueryStatus.SUCCESSED
300315,QueryStatus.SUCCESSED
836270,QueryStatus.EMPTY
300349,QueryStatus.SUCCESSED
831010,QueryStatus.EMPTY
601179,QueryStatus.SUCCESSED
002562,QueryStatus.SUCCESSED
002600,QueryStatus.SUCCESSED
603568,QueryStatus.SUCCESSED
600982,QueryStatus.SUCCESSED
600329,QueryStatus.SUCCESSED
605300,QueryStatus.SUCCESSED
873305,QueryStatus.EMPTY
601233,QueryStatus.SUCCESSED
000756,QueryStatus.SUCCESSED
688005,QueryStatus.SUCCESSED
871642,QueryStatus.EMPTY
600113,QueryStatus.SUCCESSED
300357,QueryStatus.SUCCESSED
002250,QueryStatus.SUCCESSED
002923,QueryStatus.SUCCESSED
600062,QueryStatus.SUCCESSED
688317,QueryStatus.SUCCESSED
002608,QueryStatus.SUCCESSED
000729,QueryStatus.SUCCESSED
300205,QueryStatus.SUCCESSED
605116,QueryStatus.SUCCESSED
603638,QueryStatus.SUCCESSED
837748,QueryStatus.EMPTY
002859,QueryStatus.SUCCESSED
002014,QueryStatus.SUCCESSED
000060,QueryStatus.SUCCESSED
001308,QueryStatus.SUCCESSED
301380,QueryStatus.EMPTY
301207,QueryStatus.EMPTY
301029,QueryStatus.EMPTY
000813,QueryStatus.SUCCESSED
600079,QueryStatus.SUCCESSED
003031,QueryStatus.SUCCESSED
000153,QueryStatus.SUCCESSED
871478,QueryStatus.EMPTY
002819,QueryStatus.SUCCESSED
603985,QueryStatus.SUCCESSED
300201,QueryStatus.SUCCESSED
600025,QueryStatus.SUCCESSED
603859,QueryStatus.SUCCESSED
301003,QueryStatus.EMPTY
832982,QueryStatus.EMPTY
688551,QueryStatus.SUCCESSED
830809,QueryStatus.EMPTY
600759,QueryStatus.SUCCESSED
600459,QueryStatus.SUCCESSED
688006,QueryStatus.SUCCESSED
002128,QueryStatus.SUCCESSED
002174,QueryStatus.SUCCESSED
838810,QueryStatus.EMPTY
600351,QueryStatus.SUCCESSED
603569,QueryStatus.SUCCESSED
600985,QueryStatus.SUCCESSED
301357,QueryStatus.EMPTY
000970,QueryStatus.SUCCESSED
600098,QueryStatus.SUCCESSED
002358,QueryStatus.SUCCESSED
002021,QueryStatus.SUCCESSED
603215,QueryStatus.SUCCESSED
000895,QueryStatus.SUCCESSED
600158,QueryStatus.SUCCESSED
601609,QueryStatus.SUCCESSED
601326,QueryStatus.SUCCESSED
600150,QueryStatus.SUCCESSED
301179,QueryStatus.EMPTY
002451,QueryStatus.SUCCESSED
300998,QueryStatus.SUCCESSED
603698,QueryStatus.SUCCESSED
600125,QueryStatus.SUCCESSED
603031,QueryStatus.SUCCESSED
688276,QueryStatus.SUCCESSED
600060,QueryStatus.SUCCESSED
830946,QueryStatus.EMPTY
000883,QueryStatus.SUCCESSED
000881,QueryStatus.SUCCESSED
688606,QueryStatus.SUCCESSED
600071,QueryStatus.SUCCESSED
688651,QueryStatus.SUCCESSED
300366,QueryStatus.SUCCESSED
002925,QueryStatus.SUCCESSED
300693,QueryStatus.SUCCESSED
688601,QueryStatus.SUCCESSED
000831,QueryStatus.SUCCESSED
301069,QueryStatus.EMPTY
837212,QueryStatus.EMPTY
601515,QueryStatus.SUCCESSED
603757,QueryStatus.SUCCESSED
600009,QueryStatus.SUCCESSED
002242,QueryStatus.SUCCESSED
301236,QueryStatus.EMPTY
000567,QueryStatus.SUCCESSED
000752,QueryStatus.SUCCESSED
300813,QueryStatus.SUCCESSED
600160,QueryStatus.SUCCESSED
688100,QueryStatus.SUCCESSED
002558,QueryStatus.SUCCESSED
601033,QueryStatus.EMPTY
688592,QueryStatus.SUCCESSED
002392,QueryStatus.SUCCESSED
300018,QueryStatus.SUCCESSED
301219,QueryStatus.EMPTY
601163,QueryStatus.SUCCESSED
688003,QueryStatus.SUCCESSED
831832,QueryStatus.EMPTY
834062,QueryStatus.EMPTY
002544,QueryStatus.SUCCESSED
603312,QueryStatus.EMPTY
600775,QueryStatus.SUCCESSED
002801,QueryStatus.SUCCESSED
002263,QueryStatus.SUCCESSED
300031,QueryStatus.SUCCESSED
603309,QueryStatus.SUCCESSED
300421,QueryStatus.SUCCESSED
301062,QueryStatus.EMPTY
300467,QueryStatus.SUCCESSED
000698,QueryStatus.SUCCESSED
001366,QueryStatus.SUCCESSED
688128,QueryStatus.SUCCESSED
430418,QueryStatus.EMPTY
301348,QueryStatus.EMPTY
000513,QueryStatus.SUCCESSED
600350,QueryStatus.SUCCESSED
300723,QueryStatus.SUCCESSED
301226,QueryStatus.EMPTY
300158,QueryStatus.SUCCESSED
688117,QueryStatus.SUCCESSED
300697,QueryStatus.SUCCESSED
603069,QueryStatus.SUCCESSED
002294,QueryStatus.SUCCESSED
601107,QueryStatus.SUCCESSED
301469,QueryStatus.EMPTY
002906,QueryStatus.SUCCESSED
001316,QueryStatus.SUCCESSED
688578,QueryStatus.SUCCESSED
300593,QueryStatus.SUCCESSED
600517,QueryStatus.SUCCESSED
301330,QueryStatus.EMPTY
603666,QueryStatus.SUCCESSED
000600,QueryStatus.SUCCESSED
430564,QueryStatus.EMPTY
002911,QueryStatus.SUCCESSED
830779,QueryStatus.EMPTY
000657,QueryStatus.SUCCESSED
600379,QueryStatus.SUCCESSED
300867,QueryStatus.SUCCESSED
600636,QueryStatus.SUCCESSED
600737,QueryStatus.SUCCESSED
300365,QueryStatus.SUCCESSED
832110,QueryStatus.EMPTY
301119,QueryStatus.EMPTY
600038,QueryStatus.SUCCESSED
832278,QueryStatus.EMPTY
688107,QueryStatus.SUCCESSED
300313,QueryStatus.SUCCESSED
002773,QueryStatus.SUCCESSED
688198,QueryStatus.SUCCESSED
688531,QueryStatus.SUCCESSED
872351,QueryStatus.EMPTY
300151,QueryStatus.SUCCESSED
301361,QueryStatus.EMPTY
301046,QueryStatus.EMPTY
000878,QueryStatus.SUCCESSED
000711,QueryStatus.SUCCESSED
605007,QueryStatus.SUCCESSED
688236,QueryStatus.SUCCESSED
300627,QueryStatus.SUCCESSED
300445,QueryStatus.SUCCESSED
301500,QueryStatus.EMPTY
000423,QueryStatus.SUCCESSED
301413,QueryStatus.EMPTY
301126,QueryStatus.EMPTY
002275,QueryStatus.SUCCESSED
603858,QueryStatus.SUCCESSED
603076,QueryStatus.SUCCESSED
300567,QueryStatus.SUCCESSED
601330,QueryStatus.SUCCESSED
300458,QueryStatus.SUCCESSED
600212,QueryStatus.SUCCESSED
000630,QueryStatus.SUCCESSED
002040,QueryStatus.SUCCESSED
601099,QueryStatus.SUCCESSED
000680,QueryStatus.SUCCESSED
002603,QueryStatus.SUCCESSED
300790,QueryStatus.SUCCESSED
688799,QueryStatus.SUCCESSED
605028,QueryStatus.SUCCESSED
600642,QueryStatus.SUCCESSED
603706,QueryStatus.SUCCESSED
300827,QueryStatus.SUCCESSED
600618,QueryStatus.SUCCESSED
600892,QueryStatus.SUCCESSED
600295,QueryStatus.SUCCESSED
688636,QueryStatus.SUCCESSED
835640,QueryStatus.EMPTY
601702,QueryStatus.SUCCESSED
605183,QueryStatus.SUCCESSED
601918,QueryStatus.SUCCESSED
300735,QueryStatus.SUCCESSED
600511,QueryStatus.SUCCESSED
600995,QueryStatus.SUCCESSED
002922,QueryStatus.SUCCESSED
300062,QueryStatus.SUCCESSED
301337,QueryStatus.EMPTY
002568,QueryStatus.SUCCESSED
600645,QueryStatus.SUCCESSED
600726,QueryStatus.SUCCESSED
300636,QueryStatus.SUCCESSED
832171,QueryStatus.EMPTY
600018,QueryStatus.SUCCESSED
603018,QueryStatus.SUCCESSED
000868,QueryStatus.SUCCESSED
000800,QueryStatus.SUCCESSED
688063,QueryStatus.SUCCESSED
002262,QueryStatus.SUCCESSED
605099,QueryStatus.SUCCESSED
600421,QueryStatus.SUCCESSED
688228,QueryStatus.SUCCESSED
837592,QueryStatus.EMPTY
688098,QueryStatus.SUCCESSED
603121,QueryStatus.SUCCESSED
003028,QueryStatus.SUCCESSED
834950,QueryStatus.EMPTY
300233,QueryStatus.SUCCESSED
603966,QueryStatus.SUCCESSED
002588,QueryStatus.SUCCESSED
603090,QueryStatus.SUCCESSED
002197,QueryStatus.SUCCESSED
833781,QueryStatus.EMPTY
600894,QueryStatus.SUCCESSED
002045,QueryStatus.SUCCESSED
603628,QueryStatus.SUCCESSED
601956,QueryStatus.SUCCESSED
300602,QueryStatus.SUCCESSED
601567,QueryStatus.SUCCESSED
002290,QueryStatus.SUCCESSED
002001,QueryStatus.SUCCESSED
600529,QueryStatus.SUCCESSED
300105,QueryStatus.SUCCESSED
301587,QueryStatus.EMPTY
600323,QueryStatus.SUCCESSED
002276,QueryStatus.SUCCESSED
688611,QueryStatus.SUCCESSED
002064,QueryStatus.SUCCESSED
600230,QueryStatus.SUCCESSED
873690,QueryStatus.EMPTY
300409,QueryStatus.SUCCESSED
300009,QueryStatus.SUCCESSED
000525,QueryStatus.SUCCESSED
300850,QueryStatus.SUCCESSED
688599,QueryStatus.SUCCESSED
688639,QueryStatus.SUCCESSED
002930,QueryStatus.SUCCESSED
603189,QueryStatus.SUCCESSED
300124,QueryStatus.SUCCESSED
603596,QueryStatus.SUCCESSED
003006,QueryStatus.SUCCESSED
688398,QueryStatus.SUCCESSED
600821,QueryStatus.SUCCESSED
603558,QueryStatus.SUCCESSED
688089,QueryStatus.SUCCESSED
835174,QueryStatus.EMPTY
002027,QueryStatus.SUCCESSED
600795,QueryStatus.SUCCESSED
000981,QueryStatus.SUCCESSED
688698,QueryStatus.SUCCESSED
300138,QueryStatus.SUCCESSED
688525,QueryStatus.SUCCESSED
605169,QueryStatus.SUCCESSED
002507,QueryStatus.SUCCESSED
603893,QueryStatus.SUCCESSED
301030,QueryStatus.EMPTY
600961,QueryStatus.SUCCESSED
873570,QueryStatus.EMPTY
688355,QueryStatus.SUCCESSED
688301,QueryStatus.SUCCESSED
688018,QueryStatus.SUCCESSED
002035,QueryStatus.SUCCESSED
603766,QueryStatus.SUCCESSED
300953,QueryStatus.SUCCESSED
605266,QueryStatus.SUCCESSED
300719,QueryStatus.SUCCESSED
600216,QueryStatus.SUCCESSED
601827,QueryStatus.SUCCESSED
603277,QueryStatus.SUCCESSED
603398,QueryStatus.SUCCESSED
300181,QueryStatus.SUCCESSED
300487,QueryStatus.SUCCESSED
003029,QueryStatus.SUCCESSED
603998,QueryStatus.SUCCESSED
603358,QueryStatus.SUCCESSED
002805,QueryStatus.SUCCESSED
603004,QueryStatus.SUCCESSED
600685,QueryStatus.SUCCESSED
831304,QueryStatus.EMPTY
603901,QueryStatus.SUCCESSED
300910,QueryStatus.SUCCESSED
600589,QueryStatus.SUCCESSED
688480,QueryStatus.SUCCESSED
300721,QueryStatus.SUCCESSED
301036,QueryStatus.EMPTY
603075,QueryStatus.SUCCESSED
301066,QueryStatus.EMPTY
873679,QueryStatus.EMPTY
688046,QueryStatus.SUCCESSED
300192,QueryStatus.SUCCESSED
833455,QueryStatus.EMPTY
603005,QueryStatus.SUCCESSED
600490,QueryStatus.SUCCESSED
300833,QueryStatus.SUCCESSED
600587,QueryStatus.SUCCESSED
600780,QueryStatus.SUCCESSED
836504,QueryStatus.EMPTY
002557,QueryStatus.SUCCESSED
002404,QueryStatus.SUCCESSED
831195,QueryStatus.EMPTY
688102,QueryStatus.SUCCESSED
834058,QueryStatus.EMPTY
688469,QueryStatus.SUCCESSED
603871,QueryStatus.SUCCESSED
688336,QueryStatus.SUCCESSED
603991,QueryStatus.SUCCESSED
603439,QueryStatus.SUCCESSED
603181,QueryStatus.SUCCESSED
002009,QueryStatus.SUCCESSED
300891,QueryStatus.SUCCESSED
300890,QueryStatus.SUCCESSED
600566,QueryStatus.SUCCESSED
301518,QueryStatus.EMPTY
688305,QueryStatus.SUCCESSED
605077,QueryStatus.SUCCESSED
836395,QueryStatus.EMPTY
605166,QueryStatus.SUCCESSED
000543,QueryStatus.SUCCESSED
603172,QueryStatus.SUCCESSED
000429,QueryStatus.SUCCESSED
301000,QueryStatus.EMPTY
002505,QueryStatus.SUCCESSED
603600,QueryStatus.SUCCESSED
300428,QueryStatus.SUCCESSED
002378,QueryStatus.SUCCESSED
301335,QueryStatus.EMPTY
301359,QueryStatus.EMPTY
002847,QueryStatus.SUCCESSED
600161,QueryStatus.SUCCESSED
688208,QueryStatus.SUCCESSED
600578,QueryStatus.SUCCESSED
002688,QueryStatus.SUCCESSED
002737,QueryStatus.SUCCESSED
603337,QueryStatus.SUCCESSED
002891,QueryStatus.SUCCESSED
002032,QueryStatus.SUCCESSED
830879,QueryStatus.EMPTY
300317,QueryStatus.SUCCESSED
301555,QueryStatus.EMPTY
002078,QueryStatus.SUCCESSED
688105,QueryStatus.SUCCESSED
600163,QueryStatus.SUCCESSED
300997,QueryStatus.SUCCESSED
836263,QueryStatus.EMPTY
301039,QueryStatus.EMPTY
603556,QueryStatus.SUCCESSED
300860,QueryStatus.SUCCESSED
605009,QueryStatus.SUCCESSED
870299,QueryStatus.EMPTY
603128,QueryStatus.SUCCESSED
002790,QueryStatus.SUCCESSED
871970,QueryStatus.EMPTY
000584,QueryStatus.SUCCESSED
300261,QueryStatus.SUCCESSED
688197,QueryStatus.SUCCESSED
603501,QueryStatus.SUCCESSED
600362,QueryStatus.SUCCESSED
002320,QueryStatus.SUCCESSED
300791,QueryStatus.SUCCESSED
000550,QueryStatus.SUCCESSED
600458,QueryStatus.SUCCESSED
600711,QueryStatus.SUCCESSED
688163,QueryStatus.SUCCESSED
688123,QueryStatus.SUCCESSED
002296,QueryStatus.SUCCESSED
300711,QueryStatus.SUCCESSED
002416,QueryStatus.SUCCESSED
835207,QueryStatus.EMPTY
601126,QueryStatus.SUCCESSED
301162,QueryStatus.EMPTY
688177,QueryStatus.SUCCESSED
002158,QueryStatus.SUCCESSED
000544,QueryStatus.SUCCESSED
000403,QueryStatus.SUCCESSED
600694,QueryStatus.SUCCESSED
000039,QueryStatus.SUCCESSED
838262,QueryStatus.EMPTY
605222,QueryStatus.SUCCESSED
301301,QueryStatus.EMPTY
601339,QueryStatus.SUCCESSED
301223,QueryStatus.EMPTY
688690,QueryStatus.SUCCESSED
600976,QueryStatus.SUCCESSED
300829,QueryStatus.SUCCESSED
600863,QueryStatus.SUCCESSED
600761,QueryStatus.SUCCESSED
688630,QueryStatus.SUCCESSED
688616,QueryStatus.SUCCESSED
603023,QueryStatus.SUCCESSED
000989,QueryStatus.SUCCESSED
002353,QueryStatus.SUCCESSED
600377,QueryStatus.SUCCESSED
605090,QueryStatus.SUCCESSED
002733,QueryStatus.SUCCESSED
601298,QueryStatus.SUCCESSED
601008,QueryStatus.SUCCESSED
300177,QueryStatus.SUCCESSED
600406,QueryStatus.SUCCESSED
873693,QueryStatus.EMPTY
600367,QueryStatus.SUCCESSED
603507,QueryStatus.SUCCESSED
600535,QueryStatus.SUCCESSED
601865,QueryStatus.SUCCESSED
603986,QueryStatus.SUCCESSED
600547,QueryStatus.SUCCESSED
688510,QueryStatus.SUCCESSED
603166,QueryStatus.SUCCESSED
301386,QueryStatus.EMPTY
600461,QueryStatus.SUCCESSED
300240,QueryStatus.SUCCESSED
688298,QueryStatus.SUCCESSED
688506,QueryStatus.SUCCESSED
603089,QueryStatus.SUCCESSED
600855,QueryStatus.SUCCESSED
600315,QueryStatus.SUCCESSED
688070,QueryStatus.SUCCESSED
601598,QueryStatus.SUCCESSED
605599,QueryStatus.SUCCESSED
301156,QueryStatus.EMPTY
688351,QueryStatus.SUCCESSED
600531,QueryStatus.SUCCESSED
600213,QueryStatus.SUCCESSED
600783,QueryStatus.SUCCESSED
300981,QueryStatus.SUCCESSED
002842,QueryStatus.SUCCESSED
870357,QueryStatus.EMPTY
688622,QueryStatus.SUCCESSED
600807,QueryStatus.SUCCESSED
600987,QueryStatus.SUCCESSED
000913,QueryStatus.SUCCESSED
600378,QueryStatus.SUCCESSED
603070,QueryStatus.SUCCESSED
603187,QueryStatus.SUCCESSED
603677,QueryStatus.SUCCESSED
600301,QueryStatus.SUCCESSED
603787,QueryStatus.SUCCESSED
000962,QueryStatus.SUCCESSED
837174,QueryStatus.EMPTY
600203,QueryStatus.SUCCESSED
831906,QueryStatus.EMPTY
300052,QueryStatus.SUCCESSED
600933,QueryStatus.SUCCESSED
430198,QueryStatus.EMPTY
600011,QueryStatus.SUCCESSED
300257,QueryStatus.SUCCESSED
688187,QueryStatus.SUCCESSED
600469,QueryStatus.SUCCESSED
873726,QueryStatus.EMPTY
003019,QueryStatus.SUCCESSED
600428,QueryStatus.SUCCESSED
301322,QueryStatus.EMPTY
002564,QueryStatus.SUCCESSED
603276,QueryStatus.SUCCESSED
603611,QueryStatus.SUCCESSED
600422,QueryStatus.SUCCESSED
603167,QueryStatus.SUCCESSED
605333,QueryStatus.SUCCESSED
688502,QueryStatus.SUCCESSED
002112,QueryStatus.SUCCESSED
300459,QueryStatus.SUCCESSED
300763,QueryStatus.SUCCESSED
000783,QueryStatus.SUCCESSED
603889,QueryStatus.SUCCESSED
600549,QueryStatus.SUCCESSED
000650,QueryStatus.SUCCESSED
002533,QueryStatus.SUCCESSED
000751,QueryStatus.SUCCESSED
601069,QueryStatus.SUCCESSED
300049,QueryStatus.SUCCESSED
600298,QueryStatus.SUCCESSED
600285,QueryStatus.SUCCESSED
601608,QueryStatus.SUCCESSED
002550,QueryStatus.SUCCESSED
002306,QueryStatus.SUCCESSED
603156,QueryStatus.SUCCESSED
603079,QueryStatus.SUCCESSED
002042,QueryStatus.SUCCESSED
002444,QueryStatus.SUCCESSED
600612,QueryStatus.SUCCESSED
688137,QueryStatus.SUCCESSED
603711,QueryStatus.SUCCESSED
688331,QueryStatus.SUCCESSED
002322,QueryStatus.SUCCESSED
600398,QueryStatus.SUCCESSED
301210,QueryStatus.EMPTY
688522,QueryStatus.SUCCESSED
301089,QueryStatus.EMPTY
600682,QueryStatus.SUCCESSED
688122,QueryStatus.SUCCESSED
603289,QueryStatus.SUCCESSED
002259,QueryStatus.SUCCESSED
300187,QueryStatus.SUCCESSED
600012,QueryStatus.SUCCESSED
300265,QueryStatus.SUCCESSED
301222,QueryStatus.EMPTY
002427,QueryStatus.SUCCESSED
603388,QueryStatus.SUCCESSED
601001,QueryStatus.SUCCESSED
688360,QueryStatus.SUCCESSED
300481,QueryStatus.SUCCESSED
000526,QueryStatus.SUCCESSED
839167,QueryStatus.EMPTY
000338,QueryStatus.SUCCESSED
002003,QueryStatus.SUCCESSED
300840,QueryStatus.SUCCESSED
300855,QueryStatus.SUCCESSED
301381,QueryStatus.EMPTY
300381,QueryStatus.SUCCESSED
300301,QueryStatus.SUCCESSED
002324,QueryStatus.SUCCESSED
000889,QueryStatus.SUCCESSED
000589,QueryStatus.SUCCESSED
688717,QueryStatus.EMPTY
002380,QueryStatus.SUCCESSED
603882,QueryStatus.SUCCESSED
600106,QueryStatus.SUCCESSED
603377,QueryStatus.SUCCESSED
600416,QueryStatus.SUCCESSED
301277,QueryStatus.EMPTY
871263,QueryStatus.EMPTY
300820,QueryStatus.SUCCESSED
300793,QueryStatus.SUCCESSED
601958,QueryStatus.SUCCESSED
603001,QueryStatus.SUCCESSED
603097,QueryStatus.SUCCESSED
603869,QueryStatus.SUCCESSED
688266,QueryStatus.SUCCESSED
600998,QueryStatus.SUCCESSED
600381,QueryStatus.SUCCESSED
301266,QueryStatus.EMPTY
301120,QueryStatus.EMPTY
300952,QueryStatus.SUCCESSED
603565,QueryStatus.SUCCESSED
002037,QueryStatus.SUCCESSED
300966,QueryStatus.SUCCESSED
300327,QueryStatus.SUCCESSED
000899,QueryStatus.SUCCESSED
831526,QueryStatus.EMPTY
601966,QueryStatus.SUCCESSED
301315,QueryStatus.EMPTY
600236,QueryStatus.SUCCESSED
000951,QueryStatus.SUCCESSED
688091,QueryStatus.SUCCESSED
835985,QueryStatus.EMPTY
002226,QueryStatus.SUCCESSED
002332,QueryStatus.SUCCESSED
000529,QueryStatus.SUCCESSED
301388,QueryStatus.EMPTY
300395,QueryStatus.SUCCESSED
300127,QueryStatus.SUCCESSED
001269,QueryStatus.SUCCESSED
688238,QueryStatus.SUCCESSED
002270,QueryStatus.SUCCESSED
002827,QueryStatus.SUCCESSED
605368,QueryStatus.SUCCESSED
688416,QueryStatus.SUCCESSED
000949,QueryStatus.SUCCESSED
603016,QueryStatus.SUCCESSED
601866,QueryStatus.SUCCESSED
688270,QueryStatus.SUCCESSED
002879,QueryStatus.SUCCESSED
002379,QueryStatus.SUCCESSED
002425,QueryStatus.SUCCESSED
836717,QueryStatus.EMPTY
000960,QueryStatus.SUCCESSED
871634,QueryStatus.EMPTY
601058,QueryStatus.SUCCESSED
603408,QueryStatus.SUCCESSED
300530,QueryStatus.SUCCESSED
603619,QueryStatus.SUCCESSED
600475,QueryStatus.SUCCESSED
300494,QueryStatus.SUCCESSED
831175,QueryStatus.EMPTY
603727,QueryStatus.SUCCESSED
600190,QueryStatus.SUCCESSED
002413,QueryStatus.SUCCESSED
002526,QueryStatus.SUCCESSED
603219,QueryStatus.SUCCESSED
836961,QueryStatus.EMPTY
601136,QueryStatus.SUCCESSED
002543,QueryStatus.SUCCESSED
002947,QueryStatus.SUCCESSED
002959,QueryStatus.SUCCESSED
003030,QueryStatus.SUCCESSED
003000,QueryStatus.SUCCESSED
301317,QueryStatus.EMPTY
300511,QueryStatus.SUCCESSED
839790,QueryStatus.EMPTY
837046,QueryStatus.EMPTY
688036,QueryStatus.SUCCESSED
300093,QueryStatus.SUCCESSED
601878,QueryStatus.SUCCESSED
838837,QueryStatus.EMPTY
002615,QueryStatus.SUCCESSED
300159,QueryStatus.SUCCESSED
834682,QueryStatus.EMPTY
300577,QueryStatus.SUCCESSED
601991,QueryStatus.SUCCESSED
002424,QueryStatus.SUCCESSED
002705,QueryStatus.SUCCESSED
600956,QueryStatus.SUCCESSED
603880,QueryStatus.SUCCESSED
688566,QueryStatus.SUCCESSED
601218,QueryStatus.SUCCESSED
600750,QueryStatus.SUCCESSED
300285,QueryStatus.SUCCESSED
000702,QueryStatus.SUCCESSED
601975,QueryStatus.SUCCESSED
603713,QueryStatus.SUCCESSED
000722,QueryStatus.SUCCESSED
600686,QueryStatus.SUCCESSED
873001,QueryStatus.EMPTY
002884,QueryStatus.SUCCESSED
688789,QueryStatus.SUCCESSED
603613,QueryStatus.SUCCESSED
836247,QueryStatus.EMPTY
871694,QueryStatus.EMPTY
600027,QueryStatus.SUCCESSED
300527,QueryStatus.SUCCESSED
688169,QueryStatus.SUCCESSED
600789,QueryStatus.SUCCESSED
300272,QueryStatus.SUCCESSED
000504,QueryStatus.SUCCESSED
601139,QueryStatus.SUCCESSED
600023,QueryStatus.SUCCESSED
603055,QueryStatus.SUCCESSED
300880,QueryStatus.SUCCESSED
688248,QueryStatus.SUCCESSED
301077,QueryStatus.EMPTY
832471,QueryStatus.EMPTY
603191,QueryStatus.SUCCESSED
000737,QueryStatus.SUCCESSED
300600,QueryStatus.SUCCESSED
603977,QueryStatus.SUCCESSED
002225,QueryStatus.SUCCESSED
300670,QueryStatus.SUCCESSED
000004,QueryStatus.SUCCESSED
600630,QueryStatus.SUCCESSED
300169,QueryStatus.SUCCESSED
002857,QueryStatus.SUCCESSED
688443,QueryStatus.SUCCESSED
600793,QueryStatus.SUCCESSED
300210,QueryStatus.SUCCESSED
301131,QueryStatus.EMPTY
300685,QueryStatus.SUCCESSED
002438,QueryStatus.SUCCESSED
301533,QueryStatus.EMPTY
832000,QueryStatus.EMPTY
002693,QueryStatus.SUCCESSED
300818,QueryStatus.SUCCESSED
301260,QueryStatus.EMPTY
836221,QueryStatus.EMPTY
300994,QueryStatus.SUCCESSED
831627,QueryStatus.EMPTY
002125,QueryStatus.SUCCESSED
002991,QueryStatus.SUCCESSED
688293,QueryStatus.SUCCESSED
300215,QueryStatus.SUCCESSED
688093,QueryStatus.SUCCESSED
300641,QueryStatus.SUCCESSED
688188,QueryStatus.SUCCESSED
000990,QueryStatus.SUCCESSED
601022,QueryStatus.SUCCESSED
603608,QueryStatus.SUCCESSED
603111,QueryStatus.SUCCESSED
603231,QueryStatus.SUCCESSED
000851,QueryStatus.SUCCESSED
600131,QueryStatus.SUCCESSED
300718,QueryStatus.SUCCESSED
603789,QueryStatus.SUCCESSED
300477,QueryStatus.SUCCESSED
001228,QueryStatus.SUCCESSED
300677,QueryStatus.SUCCESSED
002096,QueryStatus.SUCCESSED
300830,QueryStatus.SUCCESSED
839792,QueryStatus.EMPTY
002683,QueryStatus.SUCCESSED
834770,QueryStatus.EMPTY
603379,QueryStatus.SUCCESSED
688065,QueryStatus.SUCCESSED
833171,QueryStatus.EMPTY
002868,QueryStatus.SUCCESSED
603530,QueryStatus.SUCCESSED
002121,QueryStatus.SUCCESSED
605196,QueryStatus.SUCCESSED
688696,QueryStatus.SUCCESSED
600083,QueryStatus.SUCCESSED
600575,QueryStatus.SUCCESSED
300069,QueryStatus.SUCCESSED
000521,QueryStatus.SUCCESSED
430489,QueryStatus.EMPTY
688682,QueryStatus.SUCCESSED
300901,QueryStatus.SUCCESSED
300497,QueryStatus.SUCCESSED
002665,QueryStatus.SUCCESSED
002318,QueryStatus.SUCCESSED
